Category,City,Country,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Number of Records,Profit,Profit Ratio,Quantity,Sales
Technology,Tampa,United States,Amy Cox,Belkin,15-06-2012,US-2012-106495,33614,Belkin Standard 104 key USB Keyboard,South,Consumer,17-06-2012,First Class,Florida,Accessories,20%,1,($1),-6%,1,$12 
Technology,Los Angeles,United States,Grace Kelly,Jabra,15-06-2012,CA-2012-164567,90004,Jabra SPEAK 410,West,Corporate,19-06-2012,Standard Class,California,Phones,20%,1,$23 ,10%,3,$226 
Furniture,Gilbert,United States,Peter Fuller,DAX,15-06-2012,CA-2012-129896,85234,"DAX Copper Panel Document Frame, 5 x 7 Size",West,Consumer,20-06-2012,Standard Class,Arizona,Furnishings,20%,1,$11 ,28%,4,$40 
Furniture,Gilbert,United States,Peter Fuller,Eldon,15-06-2012,CA-2012-129896,85234,"Eldon ""L"" Workstation Diamond Chairmat",West,Consumer,20-06-2012,Standard Class,Arizona,Furnishings,20%,1,($36),-10%,6,$365 
Office Supplies,Gilbert,United States,Peter Fuller,Xerox,15-06-2012,CA-2012-129896,85234,Xerox 1895,West,Consumer,20-06-2012,Standard Class,Arizona,Paper,20%,1,$3 ,31%,2,$10 
Office Supplies,Gilbert,United States,Peter Fuller,Belkin,15-06-2012,CA-2012-129896,85234,"Belkin 19"" Vented Equipment Shelf, Black",West,Consumer,20-06-2012,Standard Class,Arizona,Storage,20%,1,($20),-24%,2,$82 
Office Supplies,New York City,United States,Lena Creighton,Fellowes,16-06-2012,US-2012-163825,10009,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,East,Consumer,19-06-2012,First Class,New York,Binders,20%,1,"$1,144 ",38%,3,"$3,050 "
Technology,New York City,United States,Lena Creighton,RCA,16-06-2012,US-2012-163825,10009,RCA Visys Integrated PBX 8-Line Router,East,Consumer,19-06-2012,First Class,New York,Phones,0%,1,$33 ,25%,2,$134 
Furniture,Grand Prairie,United States,Lycoris Saunders,Office Star,16-06-2012,CA-2012-118955,75051,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Central,Consumer,20-06-2012,Standard Class,Texas,Chairs,30%,1,($25),-13%,2,$197 
Office Supplies,Grand Prairie,United States,Lycoris Saunders,Other,16-06-2012,CA-2012-118955,75051,Staples,Central,Consumer,20-06-2012,Standard Class,Texas,Envelopes,20%,1,$9 ,33%,3,$29 
Office Supplies,Grand Prairie,United States,Lycoris Saunders,Xerox,16-06-2012,CA-2012-118955,75051,Xerox 188,Central,Consumer,20-06-2012,Standard Class,Texas,Paper,20%,1,$10 ,36%,3,$27 
Office Supplies,Philadelphia,United States,Philip Brown,Peel & Seel,16-06-2012,CA-2012-167269,19134,Peel & Seel Envelopes,East,Consumer,20-06-2012,Standard Class,Pennsylvania,Envelopes,20%,1,$2 ,35%,2,$6 
Furniture,Smyrna,United States,Benjamin Venier,Global,18-06-2012,CA-2012-156734,37167,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",South,Corporate,20-06-2012,First Class,Tennessee,Chairs,20%,1,$56 ,9%,4,$643 
Office Supplies,Smyrna,United States,Benjamin Venier,Avery,18-06-2012,CA-2012-156734,37167,Avery Self-Adhesive Photo Pockets for Polaroid Photos,South,Corporate,20-06-2012,First Class,Tennessee,Binders,70%,1,($4),-73%,3,$6 
Office Supplies,Smyrna,United States,Benjamin Venier,Xerox,18-06-2012,CA-2012-156734,37167,Xerox 21,South,Corporate,20-06-2012,First Class,Tennessee,Paper,20%,1,$7 ,35%,4,$21 
Office Supplies,San Diego,United States,Bruce Geld,Boston,18-06-2012,CA-2012-154200,92105,"BOSTON Ranger #55 Pencil Sharpener, Black",West,Consumer,22-06-2012,Standard Class,California,Art,0%,1,$15 ,29%,2,$52 
Office Supplies,Miami,United States,Harold Ryan,Dixon,18-06-2012,CA-2012-147011,33178,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",South,Corporate,22-06-2012,Standard Class,Florida,Art,20%,1,$4 ,26%,4,$14 
Furniture,Peoria,United States,Skye Norling,Other,18-06-2012,CA-2012-122287,85345,Flat Face Poster Frame,West,Home Office,23-06-2012,Standard Class,Arizona,Furnishings,20%,1,$21 ,28%,5,$75 
Office Supplies,Peoria,United States,Skye Norling,Other,18-06-2012,CA-2012-122287,85345,Aluminum Screw Posts,West,Home Office,23-06-2012,Standard Class,Arizona,Binders,70%,1,($6),-67%,2,$9 
Office Supplies,Peoria,United States,Skye Norling,Other,18-06-2012,CA-2012-122287,85345,Peel & Stick Add-On Corner Pockets,West,Home Office,23-06-2012,Standard Class,Arizona,Binders,70%,1,($3),-73%,7,$5 
Office Supplies,Peoria,United States,Skye Norling,Xerox,18-06-2012,CA-2012-122287,85345,Xerox 1922,West,Home Office,23-06-2012,Standard Class,Arizona,Paper,20%,1,$4 ,36%,3,$12 
Furniture,Arlington,United States,Keith Herrera,Seth Thomas,18-06-2012,CA-2012-133242,22204,"Seth Thomas 8 1/2"" Cubicle Clock",South,Consumer,24-06-2012,Standard Class,Virginia,Furnishings,0%,1,$19 ,32%,3,$61 
Office Supplies,Arlington,United States,Keith Herrera,Other,18-06-2012,CA-2012-133242,22204,JM Magazine Binder,South,Consumer,24-06-2012,Standard Class,Virginia,Binders,0%,1,$16 ,48%,2,$33 
Office Supplies,Arlington,United States,Keith Herrera,Wilson Jones,18-06-2012,CA-2012-133242,22204,Wilson Jones International Size A4 Ring Binders,South,Consumer,24-06-2012,Standard Class,Virginia,Binders,0%,1,$17 ,48%,2,$35 
Office Supplies,Arlington,United States,Keith Herrera,Tennsco,18-06-2012,CA-2012-133242,22204,Tennsco Double-Tier Lockers,South,Consumer,24-06-2012,Standard Class,Virginia,Storage,0%,1,$59 ,13%,2,$450 
Technology,Arlington,United States,Keith Herrera,Cisco,18-06-2012,CA-2012-133242,22204,Cisco SPA301,South,Consumer,24-06-2012,Standard Class,Virginia,Phones,0%,1,$140 ,30%,3,$468 
Office Supplies,Philadelphia,United States,Paul Prost,Other,19-06-2012,CA-2012-111864,19134,Self-Adhesive Address Labels for Typewriters with Dispenser Box,East,Home Office,19-06-2012,Same Day,Pennsylvania,Labels,20%,1,$2 ,34%,2,$6 
Furniture,Los Angeles,United States,Logan Haushalter,Eldon,19-06-2012,CA-2012-121965,90032,Eldon 200 Class Desk Accessories,West,Consumer,23-06-2012,Standard Class,California,Furnishings,0%,1,$4 ,32%,2,$13 
Office Supplies,Los Angeles,United States,Logan Haushalter,Other,19-06-2012,CA-2012-121965,90032,Cameo Buff Policy Envelopes,West,Consumer,23-06-2012,Standard Class,California,Envelopes,0%,1,$88 ,47%,3,$187 
Office Supplies,Los Angeles,United States,Logan Haushalter,Xerox,19-06-2012,CA-2012-121965,90032,Xerox 231,West,Consumer,23-06-2012,Standard Class,California,Paper,0%,1,$3 ,48%,1,$6 
Office Supplies,Dallas,United States,Maria Etezadi,GBC,19-06-2012,CA-2012-144302,75081,"GBC White Gloss Covers, Plain Front",Central,Home Office,23-06-2012,Standard Class,Texas,Binders,80%,1,($10),-165%,2,$6 
Office Supplies,Houston,United States,Katherine Murray,Other,19-06-2012,CA-2012-163734,77070,Recycled Steel Personal File for Hanging File Folders,Central,Home Office,24-06-2012,Standard Class,Texas,Storage,20%,1,$14 ,6%,5,$229 
Technology,Aurora,United States,Justin MacKendrick,Griffin,20-06-2012,US-2012-136427,80013,Griffin GC36547 PowerJolt SE Lightning Charger,West,Consumer,23-06-2012,First Class,Colorado,Phones,20%,1,$16 ,13%,7,$126 
Technology,Philadelphia,United States,Becky Castell,Razer,20-06-2012,CA-2012-158351,19134,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,East,Home Office,24-06-2012,Second Class,Pennsylvania,Accessories,20%,1,$92 ,29%,2,$320 
Furniture,San Francisco,United States,Stewart Carmichael,Howard Miller,20-06-2012,CA-2012-140144,94122,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",West,Corporate,25-06-2012,Second Class,California,Furnishings,0%,1,$100 ,39%,6,$258 
Technology,San Francisco,United States,Stewart Carmichael,Other,20-06-2012,CA-2012-140144,94122,netTALK DUO VoIP Telephone Service,West,Corporate,25-06-2012,Second Class,California,Phones,20%,1,$47 ,38%,3,$126 
Technology,Deltona,United States,Emily Phan,Other,21-06-2012,CA-2012-123330,32725,Innergie mMini Combo Duo USB Travel Charging Kit,South,Consumer,27-06-2012,Standard Class,Florida,Phones,20%,1,$38 ,35%,3,$108 
Furniture,Aurora,United States,Michael Grace,Hon,22-06-2012,CA-2012-124975,60505,Hon Rectangular Conference Tables,Central,Home Office,25-06-2012,First Class,Illinois,Tables,50%,1,($526),-66%,7,$796 
Office Supplies,Layton,United States,Ken Lonsdale,OIC,22-06-2012,CA-2012-128167,84041,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",West,Consumer,26-06-2012,Second Class,Utah,Fasteners,0%,1,$2 ,47%,4,$5 
Office Supplies,Rochester,United States,Shaun Weien,GBC,22-06-2012,CA-2012-153423,14609,GBC Ibimaster 500 Manual ProClick Binding System,East,Consumer,27-06-2012,Standard Class,New York,Binders,20%,1,$457 ,38%,2,"$1,218 "
Technology,Olympia,United States,Rick Duston,Pyle,23-06-2012,CA-2012-122826,98502,Pyle PRT45 Retro Home Telephone,West,Consumer,25-06-2012,Second Class,Washington,Phones,20%,1,$23 ,11%,4,$202 
Office Supplies,Long Beach,United States,Christine Sundaresam,Other,23-06-2012,CA-2012-139164,90805,Assorted Color Push Pins,West,Consumer,28-06-2012,Standard Class,California,Fasteners,0%,1,$2 ,33%,3,$5 
Technology,Long Beach,United States,Christine Sundaresam,Other,23-06-2012,CA-2012-139164,90805,JBL Micro Wireless Portable Bluetooth Speaker,West,Consumer,28-06-2012,Standard Class,California,Phones,20%,1,$9 ,6%,3,$144 
Technology,Long Beach,United States,Christine Sundaresam,Plantronics,23-06-2012,CA-2012-139164,90805,"Plantronics CS 50-USB - headset - Convertible, Monaural",West,Consumer,28-06-2012,Standard Class,California,Phones,20%,1,$19 ,9%,2,$218 
Furniture,East Point,United States,Randy Ferguson,Eldon,23-06-2012,CA-2012-106187,30344,"Eldon Stackable Tray, Side-Load, Legal, Smoke",South,Corporate,29-06-2012,Standard Class,Georgia,Furnishings,0%,1,$9 ,34%,3,$27 
Office Supplies,East Point,United States,Randy Ferguson,GBC,23-06-2012,CA-2012-106187,30344,GBC DocuBind P100 Manual Binding Machine,South,Corporate,29-06-2012,Standard Class,Georgia,Binders,0%,1,$75 ,45%,1,$166 
Technology,East Point,United States,Randy Ferguson,Other,23-06-2012,CA-2012-106187,30344,Dell Slim USB Multimedia Keyboard,South,Corporate,29-06-2012,Standard Class,Georgia,Accessories,0%,1,$18 ,24%,3,$75 
Furniture,Houston,United States,Mark Van Huff,GE,25-06-2012,CA-2012-119690,77041,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Central,Consumer,28-06-2012,First Class,Texas,Furnishings,60%,1,($21),-28%,9,$75 
Office Supplies,Houston,United States,Mark Van Huff,Avery,25-06-2012,CA-2012-119690,77041,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Central,Consumer,28-06-2012,First Class,Texas,Binders,80%,1,($1),-150%,2,$1 
Office Supplies,Houston,United States,Mark Van Huff,Avery,25-06-2012,CA-2012-119690,77041,Avery File Folder Labels,Central,Consumer,28-06-2012,First Class,Texas,Labels,20%,1,$2 ,36%,2,$5 
Office Supplies,Houston,United States,Mark Van Huff,Xerox,25-06-2012,CA-2012-119690,77041,Xerox 1884,Central,Consumer,28-06-2012,First Class,Texas,Paper,20%,1,$16 ,34%,3,$48 
Furniture,San Francisco,United States,Jill Fjeld,Dana,25-06-2012,CA-2012-137750,94110,Dana Halogen Swing-Arm Architect Lamp,West,Consumer,30-06-2012,Standard Class,California,Furnishings,0%,1,$57 ,28%,5,$205 
Office Supplies,Los Angeles,United States,Alan Barnes,Other,25-06-2012,CA-2012-115945,90045,Staples,West,Consumer,01-07-2012,Standard Class,California,Art,0%,1,$5 ,25%,2,$21 
Office Supplies,Los Angeles,United States,Alan Barnes,GBC,25-06-2012,CA-2012-115945,90045,"GBC Velobind Prepunched Cover Sets, Regency Series",West,Consumer,01-07-2012,Standard Class,California,Binders,20%,1,$28 ,31%,3,$89 
Office Supplies,Los Angeles,United States,Alan Barnes,Tennsco,25-06-2012,CA-2012-115945,90045,Tennsco Regal Shelving Units,West,Consumer,01-07-2012,Standard Class,California,Storage,0%,1,$9 ,3%,3,$304 
Office Supplies,Philadelphia,United States,Cathy Hwang,Xerox,25-06-2012,CA-2012-127110,19143,Xerox 211,East,Home Office,01-07-2012,Standard Class,Pennsylvania,Paper,20%,1,$11 ,35%,6,$31 
Office Supplies,Philadelphia,United States,Cathy Hwang,Tennsco,25-06-2012,CA-2012-127110,19143,Tennsco Industrial Shelving,East,Home Office,01-07-2012,Standard Class,Pennsylvania,Storage,20%,1,($18),-23%,2,$78 
Technology,Taylor,United States,Laura Armstrong,Sony,26-06-2012,CA-2012-125395,48180,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Central,Corporate,29-06-2012,Second Class,Michigan,Accessories,0%,1,$9 ,21%,2,$42 
Furniture,Richmond,United States,Sue Ann Reed,Office Star,26-06-2012,CA-2012-115938,23223,Office Star - Contemporary Task Swivel Chair,South,Consumer,30-06-2012,Standard Class,Virginia,Chairs,0%,1,$80 ,24%,3,$333 
Office Supplies,Richmond,United States,Sue Ann Reed,Acco,26-06-2012,CA-2012-115938,23223,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",South,Consumer,30-06-2012,Standard Class,Virginia,Binders,0%,1,$21 ,49%,8,$43 
Office Supplies,Richmond,United States,Sue Ann Reed,GBC,26-06-2012,CA-2012-115938,23223,GBC VeloBinder Manual Binding System,South,Consumer,30-06-2012,Standard Class,Virginia,Binders,0%,1,$69 ,48%,4,$144 
Office Supplies,Richmond,United States,Sue Ann Reed,Decoflex,26-06-2012,CA-2012-115938,23223,"Decoflex Hanging Personal Folder File, Blue",South,Consumer,30-06-2012,Standard Class,Virginia,Storage,0%,1,$4 ,27%,1,$15 
Office Supplies,Lakewood,United States,Dennis Bolton,Universal,26-06-2012,CA-2012-143882,44107,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),East,Home Office,30-06-2012,Standard Class,Ohio,Paper,20%,1,$16 ,36%,9,$43 
Technology,Houston,United States,Valerie Dominguez,Polycom,26-06-2012,CA-2012-166583,77070,Polycom SoundStation2 EX Conference phone,Central,Consumer,30-06-2012,Standard Class,Texas,Phones,20%,1,$109 ,11%,3,$972 
Furniture,Gilbert,United States,Craig Yedwab,Electrix,28-06-2012,CA-2012-112144,85234,Electrix Halogen Magnifier Lamp,West,Corporate,02-07-2012,Standard Class,Arizona,Furnishings,20%,1,$47 ,8%,4,$622 
Office Supplies,Gilbert,United States,Craig Yedwab,Avery,28-06-2012,CA-2012-112144,85234,Avery 501,West,Corporate,02-07-2012,Standard Class,Arizona,Labels,20%,1,$2 ,34%,2,$6 
Office Supplies,Smyrna,United States,Mark Packer,Boston,28-06-2012,CA-2012-103772,30080,"Boston Model 1800 Electric Pencil Sharpener, Gray",South,Home Office,02-07-2012,Standard Class,Georgia,Art,0%,1,$42 ,30%,5,$141 
Office Supplies,Smyrna,United States,Mark Packer,GBC,28-06-2012,CA-2012-103772,30080,GBC Recycled Regency Composition Covers,South,Home Office,02-07-2012,Standard Class,Georgia,Binders,0%,1,$55 ,46%,2,$120 
Furniture,Troy,United States,Dorothy Wardle,Sauder,28-06-2012,CA-2012-162950,45373,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",East,Corporate,03-07-2012,Second Class,Ohio,Bookcases,50%,1,($377),-78%,6,$483 
Office Supplies,Troy,United States,Dorothy Wardle,Xerox,28-06-2012,CA-2012-162950,45373,Xerox 1999,East,Corporate,03-07-2012,Second Class,Ohio,Paper,20%,1,$5 ,35%,3,$16 
Furniture,New York City,United States,Sheri Gordon,Office Star,29-06-2012,CA-2012-165799,10024,Office Star - Mesh Screen back chair with Vinyl seat,East,Consumer,02-07-2012,First Class,New York,Chairs,10%,1,$1 ,1%,1,$118 
Technology,Omaha,United States,Neil Französisch,Cisco,29-06-2012,US-2012-100069,68104,Cisco 8x8 Inc. 6753i IP Business Phone System,Central,Home Office,03-07-2012,Standard Class,Nebraska,Phones,0%,1,$73 ,27%,2,$270 
Office Supplies,New York City,United States,Michelle Moray,Ampad,29-06-2012,US-2012-141684,10011,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",East,Consumer,04-07-2012,Standard Class,New York,Paper,0%,1,$11 ,45%,4,$25 
Furniture,Lancaster,United States,Steven Cartwright,Eldon,29-06-2012,CA-2012-128860,17602,"Eldon Executive Woodline II Desk Accessories, Mahogany",East,Consumer,05-07-2012,Standard Class,Pennsylvania,Furnishings,20%,1,$2 ,9%,1,$20 
Office Supplies,Houston,United States,Richard Bierner,Belkin,02-07-2012,CA-2012-120397,77070,Belkin 8 Outlet Surge Protector,Central,Consumer,02-07-2012,Same Day,Texas,Appliances,80%,1,($85),-260%,4,$33 
Office Supplies,New York City,United States,Steven Roelle,Xerox,02-07-2012,CA-2012-150196,10024,Xerox 209,East,Home Office,03-07-2012,First Class,New York,Paper,0%,1,$9 ,48%,3,$19 
Furniture,Raleigh,United States,Frank Atkinson,Other,02-07-2012,CA-2012-140718,27604,24-Hour Round Wall Clock,South,Corporate,04-07-2012,First Class,North Carolina,Furnishings,20%,1,$46 ,29%,10,$160 
Office Supplies,Raleigh,United States,Frank Atkinson,Wilson Jones,02-07-2012,CA-2012-140718,27604,Wilson Jones Turn Tabs Binder Tool for Ring Binders,South,Corporate,04-07-2012,First Class,North Carolina,Binders,70%,1,($2),-80%,2,$3 
Office Supplies,Raleigh,United States,Frank Atkinson,Things To Do,02-07-2012,CA-2012-140718,27604,Things To Do Today Pad,South,Corporate,04-07-2012,First Class,North Carolina,Paper,20%,1,$3 ,35%,2,$9 
Technology,Raleigh,United States,Frank Atkinson,Other,02-07-2012,CA-2012-140718,27604,Geemarc AmpliPOWER60,South,Corporate,04-07-2012,First Class,North Carolina,Phones,20%,1,$8 ,11%,1,$74 
Furniture,Carol Stream,United States,Rob Haberlin,Global,02-07-2012,CA-2012-157322,60188,"Global Wood Trimmed Manager's Task Chair, Khaki",Central,Consumer,06-07-2012,Standard Class,Illinois,Chairs,30%,1,($93),-24%,6,$382 
Furniture,Carol Stream,United States,Rob Haberlin,Hon,02-07-2012,CA-2012-157322,60188,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Central,Consumer,06-07-2012,Standard Class,Illinois,Chairs,30%,1,($6),-1%,2,$408 
Office Supplies,Carol Stream,United States,Rob Haberlin,Adams,02-07-2012,CA-2012-157322,60188,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Central,Consumer,06-07-2012,Standard Class,Illinois,Paper,20%,1,$4 ,34%,2,$11 
Office Supplies,Carol Stream,United States,Rob Haberlin,Other,02-07-2012,CA-2012-157322,60188,Adjustable Depth Letter/Legal Cart,Central,Consumer,06-07-2012,Standard Class,Illinois,Storage,20%,1,$49 ,11%,3,$436 
Office Supplies,Carol Stream,United States,Rob Haberlin,Advantus,02-07-2012,CA-2012-157322,60188,Advantus Rolling Storage Box,Central,Consumer,06-07-2012,Standard Class,Illinois,Storage,20%,1,$6 ,9%,5,$69 
Office Supplies,Hollywood,United States,Karl Braun,Other,02-07-2012,CA-2012-111703,33021,Staples,South,Consumer,09-07-2012,Standard Class,Florida,Paper,20%,1,$4 ,34%,3,$12 
Office Supplies,Hollywood,United States,Karl Braun,Xerox,02-07-2012,CA-2012-111703,33021,Xerox 1957,South,Consumer,09-07-2012,Standard Class,Florida,Paper,20%,1,$6 ,36%,3,$16 
Furniture,Philadelphia,United States,Deirdre Greer,Eldon,03-07-2012,US-2012-153500,19134,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,East,Corporate,05-07-2012,First Class,Pennsylvania,Furnishings,20%,1,($29),-18%,2,$168 
Furniture,Philadelphia,United States,Deirdre Greer,Howard Miller,03-07-2012,US-2012-153500,19134,"Howard Miller 12"" Round Wall Clock",East,Corporate,05-07-2012,First Class,Pennsylvania,Furnishings,20%,1,$57 ,20%,9,$283 
Office Supplies,Philadelphia,United States,Deirdre Greer,Other,03-07-2012,US-2012-153500,19134,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",East,Corporate,05-07-2012,First Class,Pennsylvania,Paper,20%,1,$2 ,36%,2,$7 
Furniture,Richmond,United States,Bruce Degenhardt,Novimex,03-07-2012,CA-2012-128139,40475,Novimex High-Tech Fabric Mesh Task Chair,South,Consumer,09-07-2012,Standard Class,Kentucky,Chairs,0%,1,$5 ,7%,1,$71 
Office Supplies,Richmond,United States,Bruce Degenhardt,Other,03-07-2012,CA-2012-128139,40475,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",South,Consumer,09-07-2012,Standard Class,Kentucky,Labels,0%,1,$145 ,49%,3,$295 
Office Supplies,New York City,United States,Alan Dominguez,Other,04-07-2012,CA-2012-124268,10035,Colorific Watercolor Pencils,East,Home Office,08-07-2012,Standard Class,New York,Art,0%,1,$4 ,29%,3,$15 
Office Supplies,San Diego,United States,Julie Prescott,Avery,04-07-2012,CA-2012-152513,92024,Avery Premier Heavy-Duty Binder with Round Locking Rings,West,Home Office,08-07-2012,Second Class,California,Binders,20%,1,$7 ,33%,2,$23 
Technology,Milwaukee,United States,Irene Maddox,Mitel,04-07-2012,CA-2012-154956,53209,Mitel MiVoice 5330e IP Phone,Central,Consumer,09-07-2012,Standard Class,Wisconsin,Phones,0%,1,$286 ,26%,4,"$1,100 "
